603.5813192442592	393.6401711196234	Cluster 0
620.2892431157766	495.21544367996256	Cluster 0
381.9649033024527	518.3092564938465	Cluster 0
338.6292879886637	544.7508727276318	Cluster 0
357.80972913903054	386.8340533108953	Cluster 0
435.0587852719601	471.0713041354569	Cluster 0
551.6775931222458	487.5787752140216	Cluster 0
628.5533002880336	599.028974813598	Cluster 0
468.9558598353653	591.9510148346968	Cluster 0
348.1141064495343	610.4513768528143	Cluster 0
594.0880141646073	559.9497712466099	Cluster 0
349.4946654286211	401.48936758853654	Cluster 0
454.58781298649023	619.2408930328417	Cluster 0
482.5320506369172	502.0654241292508	Cluster 0
581.8849107639377	399.9590596113834	Cluster 0
369.67589981695477	436.83792940913406	Cluster 0
512.3582159258198	569.8377635165295	Cluster 0
558.5537043687286	392.9371744787798	Cluster 0
435.0968858305329	598.5459501218206	Cluster 0
510.53226606703765	517.4437417081442	Cluster 0
502.987519179857	586.2626580739643	Cluster 0
483.2311906432671	597.1696219856044	Cluster 0
480.6595860814116	519.547927318636	Cluster 0
357.8155434748342	474.76737017944254	Cluster 0
606.6298767100309	467.47089513459076	Cluster 0
451.64068867174376	628.5323924000685	Cluster 0
397.67014172288987	502.73326199469136	Cluster 0
543.4435933690148	488.4783541837546	Cluster 0
620.980954843668	526.178500206332	Cluster 0
621.770896058766	378.3554592127912	Cluster 0
604.1881758114606	488.6048445318297	Cluster 0
547.7051197805247	562.2462865171362	Cluster 0
344.48707955676156	441.2020472982948	Cluster 0
500.1965042886694	335.21365052238383	Cluster 0
616.4429142138364	405.20962526507736	Cluster 0
546.42912086845	530.1898310390853	Cluster 0
563.0150345411212	432.54631157353197	Cluster 0
350.6458840006249	617.8863126338194	Cluster 0
386.30557057673695	532.188048207245	Cluster 0
502.7282460252918	552.9681027706775	Cluster 0
333.3419755979217	461.97405753880787	Cluster 0
412.5724771663701	468.0764572089723	Cluster 0
497.8865841659395	432.2978432328046	Cluster 0
577.9254848087198	337.49872443198905	Cluster 0
431.82477155506194	436.7924580691418	Cluster 0
391.8391932363304	524.3738629595811	Cluster 0
479.1169319238294	515.6465787002942	Cluster 0
411.2736686086451	489.28701308646447	Cluster 0
411.60815007855564	569.5903545801928	Cluster 0
560.6252594293221	373.9463983544533	Cluster 0
559.1729428483012	476.86731055486086	Cluster 0
593.0769943847882	481.3505773338816	Cluster 0
486.73105915820497	521.6608871738711	Cluster 0
478.66481552607814	453.44401621459485	Cluster 0
577.6040305023998	620.4717231846728	Cluster 0
430.8240267966652	398.72376754369725	Cluster 0
336.49057122877446	532.8437654199463	Cluster 0
422.9266921659206	345.5997604288309	Cluster 0
626.0226667043651	464.6151494818168	Cluster 0
582.9416048730633	492.52633780152564	Cluster 0
498.42274741243506	615.5215946051517	Cluster 0
487.8447322972181	593.0121574325062	Cluster 0
578.215942917072	488.5078229131019	Cluster 0
609.7789240234733	452.58071512187274	Cluster 0
393.2598447230527	565.5046510471341	Cluster 0
493.20800313881205	525.5934377350166	Cluster 0
539.5382189652869	363.706742345864	Cluster 0
466.4312217737231	382.5621697798286	Cluster 0
600.2231384317695	617.5384475440038	Cluster 0
611.8203231230998	573.1677969710454	Cluster 0
421.44409607620037	584.5225001990168	Cluster 0
337.01246543320826	436.6663694866339	Cluster 0
576.0109145428626	548.168462440264	Cluster 0
604.0384131799998	509.7042959882747	Cluster 0
522.0211311702103	387.7755597176316	Cluster 0
484.9863650227776	351.7786224376929	Cluster 0
485.8408218778846	503.6964516109702	Cluster 0
421.29812141940033	450.66857591883235	Cluster 0
568.3817551500084	527.1361732439242	Cluster 0
469.1651119058432	484.12920925650496	Cluster 0
589.9060962487624	605.9626386138044	Cluster 0
515.7380685692791	399.9778782237091	Cluster 0
451.77361318444275	342.28246528089096	Cluster 0
449.98523574217427	334.4191736831381	Cluster 0
403.6049289193016	363.68828948270703	Cluster 0
568.0299911186842	518.0436909437307	Cluster 0
561.2678366738656	538.1110264484932	Cluster 0
485.66991985723905	520.400938503104	Cluster 0
524.9024672488564	492.1128802409571	Cluster 0
520.5254089195346	457.38645526696223	Cluster 0
596.8845610059307	364.23430743534175	Cluster 0
392.88715200033613	430.8981590335666	Cluster 0
497.1847085417446	518.6603613721715	Cluster 0
377.8276371514014	387.3066290592154	Cluster 0
618.0150758539673	459.9993266838435	Cluster 0
421.513164578263	370.2491069019966	Cluster 0
550.9637101761133	627.3688323802988	Cluster 0
411.89887892676126	404.09653029166424	Cluster 0
357.99996906555594	505.261933973106	Cluster 0
368.11036475900164	577.1580836059973	Cluster 0
442.79352679250616	369.81806585702765	Cluster 0
483.81150114233003	498.2773397136841	Cluster 0
410.7226441879069	392.1511056395992	Cluster 0
527.7293538184924	376.93908729901335	Cluster 0
384.756214914393	445.28910701589234	Cluster 0
569.2530041013738	625.3456208848704	Cluster 0
570.0776553791136	508.05757841992266	Cluster 0
458.6442160084066	501.13627922930687	Cluster 0
432.87723307946806	627.8905646902557	Cluster 0
449.8940490279857	501.51373020882676	Cluster 0
578.1730721138186	395.08122836527656	Cluster 0
609.6305667944548	583.5054352789505	Cluster 0
